Date,ZillowNeighborhood,ZHVI_t-1,ZHVI_t-2,ZHVI_t-3,ZHVI_t-4,ZHVI_t-5,ZHVI_t-6,ZHVI_t0,ZHVI_t1,ZHVI_t2
2009-08,Jefferson Park,247800,252800,258300,264100,269700,274900,247800,243600,240700
2009-09,Jefferson Park,243600,247800,252800,258300,264100,269700,243600,240700,239100
2009-10,Jefferson Park,240700,243600,247800,252800,258300,264100,240700,239100,238700
2009-11,Jefferson Park,239100,240700,243600,247800,252800,258300,239100,238700,239000
2009-12,Jefferson Park,238700,239100,240700,243600,247800,252800,238700,239000,239500
2010-01,Jefferson Park,239000,238700,239100,240700,243600,247800,239000,239500,238900
2010-02,Jefferson Park,239500,239000,238700,239100,240700,243600,239500,238900,237100
2010-03,Jefferson Park,238900,239500,239000,238700,239100,240700,238900,237100,235700
2010-04,Jefferson Park,237100,238900,239500,239000,238700,239100,237100,235700,235000
2010-05,Jefferson Park,235700,237100,238900,239500,239000,238700,235700,235000,233900
2010-06,Jefferson Park,235000,235700,237100,238900,239500,239000,235000,233900,232400
2010-07,Jefferson Park,233900,235000,235700,237100,238900,239500,233900,232400,230100
2010-08,Jefferson Park,232400,233900,235000,235700,237100,238900,232400,230100,226200
2010-09,Jefferson Park,230100,232400,233900,235000,235700,237100,230100,226200,222300
2010-10,Jefferson Park,226200,230100,232400,233900,235000,235700,226200,222300,219200
2010-11,Jefferson Park,222300,226200,230100,232400,233900,235000,222300,219200,217300
2010-12,Jefferson Park,219200,222300,226200,230100,232400,233900,219200,217300,215700
2011-01,Jefferson Park,217300,219200,222300,226200,230100,232400,217300,215700,214100
2011-02,Jefferson Park,215700,217300,219200,222300,226200,230100,215700,214100,212400
2011-03,Jefferson Park,214100,215700,217300,219200,222300,226200,214100,212400,211100
2011-04,Jefferson Park,212400,214100,215700,217300,219200,222300,212400,211100,209700
2011-05,Jefferson Park,211100,212400,214100,215700,217300,219200,211100,209700,208900
2011-06,Jefferson Park,209700,211100,212400,214100,215700,217300,209700,208900,208700
2011-07,Jefferson Park,208900,209700,211100,212400,214100,215700,208900,208700,208500
2011-08,Jefferson Park,208700,208900,209700,211100,212400,214100,208700,208500,207800
2011-09,Jefferson Park,208500,208700,208900,209700,211100,212400,208500,207800,207300
2011-10,Jefferson Park,207800,208500,208700,208900,209700,211100,207800,207300,207300
2011-11,Jefferson Park,207300,207800,208500,208700,208900,209700,207300,207300,205600
2011-12,Jefferson Park,207300,207300,207800,208500,208700,208900,207300,205600,201900
2012-01,Jefferson Park,205600,207300,207300,207800,208500,208700,205600,201900,198900
2012-02,Jefferson Park,201900,205600,207300,207300,207800,208500,201900,198900,197800
2012-03,Jefferson Park,198900,201900,205600,207300,207300,207800,198900,197800,197300
2012-04,Jefferson Park,197800,198900,201900,205600,207300,207300,197800,197300,197600
2012-05,Jefferson Park,197300,197800,198900,201900,205600,207300,197300,197600,198200
2012-06,Jefferson Park,197600,197300,197800,198900,201900,205600,197600,198200,199000
2012-07,Jefferson Park,198200,197600,197300,197800,198900,201900,198200,199000,200000
2012-08,Jefferson Park,199000,198200,197600,197300,197800,198900,199000,200000,202100
2012-09,Jefferson Park,200000,199000,198200,197600,197300,197800,200000,202100,203800
2012-10,Jefferson Park,202100,200000,199000,198200,197600,197300,202100,203800,204800
2012-11,Jefferson Park,203800,202100,200000,199000,198200,197600,203800,204800,206000
2012-12,Jefferson Park,204800,203800,202100,200000,199000,198200,204800,206000,208500
2013-01,Jefferson Park,206000,204800,203800,202100,200000,199000,206000,208500,212100
2013-02,Jefferson Park,208500,206000,204800,203800,202100,200000,208500,212100,215900
2013-03,Jefferson Park,212100,208500,206000,204800,203800,202100,212100,215900,219300
2013-04,Jefferson Park,215900,212100,208500,206000,204800,203800,215900,219300,222300
2013-05,Jefferson Park,219300,215900,212100,208500,206000,204800,219300,222300,224800
2013-06,Jefferson Park,222300,219300,215900,212100,208500,206000,222300,224800,226300
2013-07,Jefferson Park,224800,222300,219300,215900,212100,208500,224800,226300,227400
2013-08,Jefferson Park,226300,224800,222300,219300,215900,212100,226300,227400,227800
2013-09,Jefferson Park,227400,226300,224800,222300,219300,215900,227400,227800,227300
2013-10,Jefferson Park,227800,227400,226300,224800,222300,219300,227800,227300,226700
2013-11,Jefferson Park,227300,227800,227400,226300,224800,222300,227300,226700,227400
2013-12,Jefferson Park,226700,227300,227800,227400,226300,224800,226700,227400,229000
2014-01,Jefferson Park,227400,226700,227300,227800,227400,226300,227400,229000,231000
2014-02,Jefferson Park,229000,227400,226700,227300,227800,227400,229000,231000,233400
2014-03,Jefferson Park,231000,229000,227400,226700,227300,227800,231000,233400,235600
2014-04,Jefferson Park,233400,231000,229000,227400,226700,227300,233400,235600,237400
2014-05,Jefferson Park,235600,233400,231000,229000,227400,226700,235600,237400,239300
2014-06,Jefferson Park,237400,235600,233400,231000,229000,227400,237400,239300,241300
2014-07,Jefferson Park,239300,237400,235600,233400,231000,229000,239300,241300,242400
2014-08,Jefferson Park,241300,239300,237400,235600,233400,231000,241300,242400,243000
2014-09,Jefferson Park,242400,241300,239300,237400,235600,233400,242400,243000,243600
2014-10,Jefferson Park,243000,242400,241300,239300,237400,235600,243000,243600,243900
2014-11,Jefferson Park,243600,243000,242400,241300,239300,237400,243600,243900,243900
2014-12,Jefferson Park,243900,243600,243000,242400,241300,239300,243900,243900,244400
2015-01,Jefferson Park,243900,243900,243600,243000,242400,241300,243900,244400,245000
2015-02,Jefferson Park,244400,243900,243900,243600,243000,242400,244400,245000,246000
2015-03,Jefferson Park,245000,244400,243900,243900,243600,243000,245000,246000,247800
2015-04,Jefferson Park,246000,245000,244400,243900,243900,243600,246000,247800,250300
2015-05,Jefferson Park,247800,246000,245000,244400,243900,243900,247800,250300,251600
2015-06,Jefferson Park,250300,247800,246000,245000,244400,243900,250300,251600,252300
2015-07,Jefferson Park,251600,250300,247800,246000,245000,244400,251600,252300,253300
2015-08,Jefferson Park,252300,251600,250300,247800,246000,245000,252300,253300,255000
2015-09,Jefferson Park,253300,252300,251600,250300,247800,246000,253300,255000,256300
2015-10,Jefferson Park,255000,253300,252300,251600,250300,247800,255000,256300,257100
2015-11,Jefferson Park,256300,255000,253300,252300,251600,250300,256300,257100,257900
2015-12,Jefferson Park,257100,256300,255000,253300,252300,251600,257100,257900,258800
2016-01,Jefferson Park,257900,257100,256300,255000,253300,252300,257900,258800,259900
2016-02,Jefferson Park,258800,257900,257100,256300,255000,253300,258800,259900,261100
2016-03,Jefferson Park,259900,258800,257900,257100,256300,255000,259900,261100,262200
2016-04,Jefferson Park,261100,259900,258800,257900,257100,256300,261100,262200,263100
2016-05,Jefferson Park,262200,261100,259900,258800,257900,257100,262200,263100,264100
2016-06,Jefferson Park,263100,262200,261100,259900,258800,257900,263100,264100,265600
2016-07,Jefferson Park,264100,263100,262200,261100,259900,258800,264100,265600,267600
2016-08,Jefferson Park,265600,264100,263100,262200,261100,259900,265600,267600,270300
2016-09,Jefferson Park,267600,265600,264100,263100,262200,261100,267600,270300,273500
2016-10,Jefferson Park,270300,267600,265600,264100,263100,262200,270300,273500,275800
2016-11,Jefferson Park,273500,270300,267600,265600,264100,263100,273500,275800,277100
2016-12,Jefferson Park,275800,273500,270300,267600,265600,264100,275800,277100,277900
2017-01,Jefferson Park,277100,275800,273500,270300,267600,265600,277100,277900,278800
2017-02,Jefferson Park,277900,277100,275800,273500,270300,267600,277900,278800,279900
2017-03,Jefferson Park,278800,277900,277100,275800,273500,270300,278800,279900,281800
2017-04,Jefferson Park,279900,278800,277900,277100,275800,273500,279900,281800,283400
2017-05,Jefferson Park,281800,279900,278800,277900,277100,275800,281800,283400,284700
2017-06,Jefferson Park,283400,281800,279900,278800,277900,277100,283400,284700,285300
2017-07,Jefferson Park,284700,283400,281800,279900,278800,277900,284700,285300,285100
2017-08,Jefferson Park,285300,284700,283400,281800,279900,278800,285300,285100,284400
2017-09,Jefferson Park,285100,285300,284700,283400,281800,279900,285100,284400,284600
2017-10,Jefferson Park,284400,285100,285300,284700,283400,281800,284400,284600,285200
2017-11,Jefferson Park,284600,284400,285100,285300,284700,283400,284600,285200,287300
2017-12,Jefferson Park,285200,284600,284400,285100,285300,284700,285200,287300,289600
2018-01,Jefferson Park,287300,285200,284600,284400,285100,285300,287300,289600,292300
2018-02,Jefferson Park,289600,287300,285200,284600,284400,285100,289600,292300,294900
2018-03,Jefferson Park,292300,289600,287300,285200,284600,284400,292300,294900,296400
2018-04,Jefferson Park,294900,292300,289600,287300,285200,284600,294900,296400,295100
2018-05,Jefferson Park,296400,294900,292300,289600,287300,285200,296400,295100,294200
2018-06,Jefferson Park,295100,296400,294900,292300,289600,287300,295100,294200,294700
2018-07,Jefferson Park,294200,295100,296400,294900,292300,289600,294200,294700,296000
2018-08,Jefferson Park,294700,294200,295100,296400,294900,292300,294700,296000,296900
2018-09,Jefferson Park,296000,294700,294200,295100,296400,294900,296000,296900,297800
2018-10,Jefferson Park,296900,296000,294700,294200,295100,296400,296900,297800,298100
2018-11,Jefferson Park,297800,296900,296000,294700,294200,295100,297800,298100,298600
2018-12,Jefferson Park,298100,297800,296900,296000,294700,294200,298100,298600,300900
2019-01,Jefferson Park,298600,298100,297800,296900,296000,294700,298600,300900,299500
2019-02,Jefferson Park,300900,298600,298100,297800,296900,296000,300900,299500,293000
2019-03,Jefferson Park,299500,300900,298600,298100,297800,296900,299500,293000,286400
2019-04,Jefferson Park,293000,299500,300900,298600,298100,297800,293000,286400,283200
2019-05,Jefferson Park,286400,293000,299500,300900,298600,298100,286400,283200,281000
2019-06,Jefferson Park,283200,286400,293000,299500,300900,298600,283200,281000,279900
2001-06,Kenwood,163600,161900,160300,158600,156900,155300,163600,165500,167500
2001-07,Kenwood,165500,163600,161900,160300,158600,156900,165500,167500,169500
2001-08,Kenwood,167500,165500,163600,161900,160300,158600,167500,169500,171600
2001-09,Kenwood,169500,167500,165500,163600,161900,160300,169500,171600,173900
2001-10,Kenwood,171600,169500,167500,165500,163600,161900,171600,173900,176300
2001-11,Kenwood,173900,171600,169500,167500,165500,163600,173900,176300,178700
2001-12,Kenwood,176300,173900,171600,169500,167500,165500,176300,178700,181200
2002-01,Kenwood,178700,176300,173900,171600,169500,167500,178700,181200,183600
2002-02,Kenwood,181200,178700,176300,173900,171600,169500,181200,183600,185900
2002-03,Kenwood,183600,181200,178700,176300,173900,171600,183600,185900,188000
2002-04,Kenwood,185900,183600,181200,178700,176300,173900,185900,188000,190100
2002-05,Kenwood,188000,185900,183600,181200,178700,176300,188000,190100,192200
2002-06,Kenwood,190100,188000,185900,183600,181200,178700,190100,192200,194200
2002-07,Kenwood,192200,190100,188000,185900,183600,181200,192200,194200,196200
2002-08,Kenwood,194200,192200,190100,188000,185900,183600,194200,196200,198300
2002-09,Kenwood,196200,194200,192200,190100,188000,185900,196200,198300,200400
2002-10,Kenwood,198300,196200,194200,192200,190100,188000,198300,200400,202300
2002-11,Kenwood,200400,198300,196200,194200,192200,190100,200400,202300,203500
2002-12,Kenwood,202300,200400,198300,196200,194200,192200,202300,203500,203700
2003-01,Kenwood,203500,202300,200400,198300,196200,194200,203500,203700,203200
2003-02,Kenwood,203700,203500,202300,200400,198300,196200,203700,203200,202700
2003-03,Kenwood,203200,203700,203500,202300,200400,198300,203200,202700,202500
2003-04,Kenwood,202700,203200,203700,203500,202300,200400,202700,202500,202500
2003-05,Kenwood,202500,202700,203200,203700,203500,202300,202500,202500,202600
2003-06,Kenwood,202500,202500,202700,203200,203700,203500,202500,202600,203000
2003-07,Kenwood,202600,202500,202500,202700,203200,203700,202600,203000,203800
2003-08,Kenwood,203000,202600,202500,202500,202700,203200,203000,203800,204700
2003-09,Kenwood,203800,203000,202600,202500,202500,202700,203800,204700,205200
2003-10,Kenwood,204700,203800,203000,202600,202500,202500,204700,205200,205400
2003-11,Kenwood,205200,204700,203800,203000,202600,202500,205200,205400,206000
2003-12,Kenwood,205400,205200,204700,203800,203000,202600,205400,206000,207300
2004-01,Kenwood,206000,205400,205200,204700,203800,203000,206000,207300,209100
2004-02,Kenwood,207300,206000,205400,205200,204700,203800,207300,209100,211500
2004-03,Kenwood,209100,207300,206000,205400,205200,204700,209100,211500,214500
2004-04,Kenwood,211500,209100,207300,206000,205400,205200,211500,214500,218100
2004-05,Kenwood,214500,211500,209100,207300,206000,205400,214500,218100,221700
2004-06,Kenwood,218100,214500,211500,209100,207300,206000,218100,221700,224700
2004-07,Kenwood,221700,218100,214500,211500,209100,207300,221700,224700,226600
2004-08,Kenwood,224700,221700,218100,214500,211500,209100,224700,226600,227200
2004-09,Kenwood,226600,224700,221700,218100,214500,211500,226600,227200,226900
2004-10,Kenwood,227200,226600,224700,221700,218100,214500,227200,226900,226000
2004-11,Kenwood,226900,227200,226600,224700,221700,218100,226900,226000,224900
2004-12,Kenwood,226000,226900,227200,226600,224700,221700,226000,224900,223700
2005-01,Kenwood,224900,226000,226900,227200,226600,224700,224900,223700,222600
2005-02,Kenwood,223700,224900,226000,226900,227200,226600,223700,222600,221200
2005-03,Kenwood,222600,223700,224900,226000,226900,227200,222600,221200,219500
2005-04,Kenwood,221200,222600,223700,224900,226000,226900,221200,219500,217600
2005-05,Kenwood,219500,221200,222600,223700,224900,226000,219500,217600,216200
2005-06,Kenwood,217600,219500,221200,222600,223700,224900,217600,216200,215500
2005-07,Kenwood,216200,217600,219500,221200,222600,223700,216200,215500,215700
2005-08,Kenwood,215500,216200,217600,219500,221200,222600,215500,215700,216600
2005-09,Kenwood,215700,215500,216200,217600,219500,221200,215700,216600,218000
2005-10,Kenwood,216600,215700,215500,216200,217600,219500,216600,218000,219600
2005-11,Kenwood,218000,216600,215700,215500,216200,217600,218000,219600,221300
2005-12,Kenwood,219600,218000,216600,215700,215500,216200,219600,221300,223300
2006-01,Kenwood,221300,219600,218000,216600,215700,215500,221300,223300,226000
2006-02,Kenwood,223300,221300,219600,218000,216600,215700,223300,226000,228900
2006-03,Kenwood,226000,223300,221300,219600,218000,216600,226000,228900,231200
2006-04,Kenwood,228900,226000,223300,221300,219600,218000,228900,231200,232600
2006-05,Kenwood,231200,228900,226000,223300,221300,219600,231200,232600,233200
2006-06,Kenwood,232600,231200,228900,226000,223300,221300,232600,233200,233300
2006-07,Kenwood,233200,232600,231200,228900,226000,223300,233200,233300,233200
2006-08,Kenwood,233300,233200,232600,231200,228900,226000,233300,233200,233300
2006-09,Kenwood,233200,233300,233200,232600,231200,228900,233200,233300,233900
2006-10,Kenwood,233300,233200,233300,233200,232600,231200,233300,233900,234600
2006-11,Kenwood,233900,233300,233200,233300,233200,232600,233900,234600,235000
