Date,ZillowNeighborhood,ZHVI_t-1,ZHVI_t-2,ZHVI_t-3,ZHVI_t-4,ZHVI_t0,ZHVI_t1
2004-07,Norwood Park East,319000,315900,312900,310200,319000,321900
2004-08,Norwood Park East,321900,319000,315900,312900,321900,324700
2004-09,Norwood Park East,324700,321900,319000,315900,324700,327700
2004-10,Norwood Park East,327700,324700,321900,319000,327700,330900
2004-11,Norwood Park East,330900,327700,324700,321900,330900,334400
2004-12,Norwood Park East,334400,330900,327700,324700,334400,338000
2005-01,Norwood Park East,338000,334400,330900,327700,338000,341700
2005-02,Norwood Park East,341700,338000,334400,330900,341700,345800
2005-03,Norwood Park East,345800,341700,338000,334400,345800,350400
2005-04,Norwood Park East,350400,345800,341700,338000,350400,355400
2005-05,Norwood Park East,355400,350400,345800,341700,355400,360400
2005-06,Norwood Park East,360400,355400,350400,345800,360400,365200
2005-07,Norwood Park East,365200,360400,355400,350400,365200,369600
2005-08,Norwood Park East,369600,365200,360400,355400,369600,373700
2005-09,Norwood Park East,373700,369600,365200,360400,373700,377200
2005-10,Norwood Park East,377200,373700,369600,365200,377200,379900
2005-11,Norwood Park East,379900,377200,373700,369600,379900,382000
2005-12,Norwood Park East,382000,379900,377200,373700,382000,383500
2006-01,Norwood Park East,383500,382000,379900,377200,383500,384300
2006-02,Norwood Park East,384300,383500,382000,379900,384300,384700
2006-03,Norwood Park East,384700,384300,383500,382000,384700,384600
2006-04,Norwood Park East,384600,384700,384300,383500,384600,384200
2006-05,Norwood Park East,384200,384600,384700,384300,384200,383800
2006-06,Norwood Park East,383800,384200,384600,384700,383800,384000
2006-07,Norwood Park East,384000,383800,384200,384600,384000,384400
2006-08,Norwood Park East,384400,384000,383800,384200,384400,384700
2006-09,Norwood Park East,384700,384400,384000,383800,384700,384800
2006-10,Norwood Park East,384800,384700,384400,384000,384800,384500
2006-11,Norwood Park East,384500,384800,384700,384400,384500,384200
2006-12,Norwood Park East,384200,384500,384800,384700,384200,383900
2007-01,Norwood Park East,383900,384200,384500,384800,383900,383400
2007-02,Norwood Park East,383400,383900,384200,384500,383400,382900
2007-03,Norwood Park East,382900,383400,383900,384200,382900,382300
2007-04,Norwood Park East,382300,382900,383400,383900,382300,381100
2007-05,Norwood Park East,381100,382300,382900,383400,381100,379600
2007-06,Norwood Park East,379600,381100,382300,382900,379600,378100
2007-07,Norwood Park East,378100,379600,381100,382300,378100,376600
2007-08,Norwood Park East,376600,378100,379600,381100,376600,374800
2007-09,Norwood Park East,374800,376600,378100,379600,374800,372500
2007-10,Norwood Park East,372500,374800,376600,378100,372500,369800
2007-11,Norwood Park East,369800,372500,374800,376600,369800,366500
2007-12,Norwood Park East,366500,369800,372500,374800,366500,362700
2008-01,Norwood Park East,362700,366500,369800,372500,362700,358700
2008-02,Norwood Park East,358700,362700,366500,369800,358700,354800
2008-03,Norwood Park East,354800,358700,362700,366500,354800,350700
2008-04,Norwood Park East,350700,354800,358700,362700,350700,345800
2008-05,Norwood Park East,345800,350700,354800,358700,345800,340600
2008-06,Norwood Park East,340600,345800,350700,354800,340600,335800
2008-07,Norwood Park East,335800,340600,345800,350700,335800,331300
2008-08,Norwood Park East,331300,335800,340600,345800,331300,327200
2008-09,Norwood Park East,327200,331300,335800,340600,327200,323400
2008-10,Norwood Park East,323400,327200,331300,335800,323400,319900
2008-11,Norwood Park East,319900,323400,327200,331300,319900,315900
2008-12,Norwood Park East,315900,319900,323400,327200,315900,311800
2009-01,Norwood Park East,311800,315900,319900,323400,311800,307300
2009-02,Norwood Park East,307300,311800,315900,319900,307300,302600
2009-03,Norwood Park East,302600,307300,311800,315900,302600,297400
2009-04,Norwood Park East,297400,302600,307300,311800,297400,291900
2009-05,Norwood Park East,291900,297400,302600,307300,291900,285500
2009-06,Norwood Park East,285500,291900,297400,302600,285500,277800
2009-07,Norwood Park East,277800,285500,291900,297400,277800,269500
2009-08,Norwood Park East,269500,277800,285500,291900,269500,262200
2009-09,Norwood Park East,262200,269500,277800,285500,262200,256800
2009-10,Norwood Park East,256800,262200,269500,277800,256800,253400
2009-11,Norwood Park East,253400,256800,262200,269500,253400,251800
2009-12,Norwood Park East,251800,253400,256800,262200,251800,251500
2010-01,Norwood Park East,251500,251800,253400,256800,251500,252000
2010-02,Norwood Park East,252000,251500,251800,253400,252000,251500
2010-03,Norwood Park East,251500,252000,251500,251800,251500,249800
2010-04,Norwood Park East,249800,251500,252000,251500,249800,248500
2010-05,Norwood Park East,248500,249800,251500,252000,248500,248800
2010-06,Norwood Park East,248800,248500,249800,251500,248800,249900
2010-07,Norwood Park East,249900,248800,248500,249800,249900,251800
2010-08,Norwood Park East,251800,249900,248800,248500,251800,255000
2010-09,Norwood Park East,255000,251800,249900,248800,255000,258600
2010-10,Norwood Park East,258600,255000,251800,249900,258600,259300
2010-11,Norwood Park East,259300,258600,255000,251800,259300,256500
2010-12,Norwood Park East,256500,259300,258600,255000,256500,254200
2011-01,Norwood Park East,254200,256500,259300,258600,254200,254000
2011-02,Norwood Park East,254000,254200,256500,259300,254000,253600
2011-03,Norwood Park East,253600,254000,254200,256500,253600,252000
2011-04,Norwood Park East,252000,253600,254000,254200,252000,251500
2011-05,Norwood Park East,251500,252000,253600,254000,251500,251300
2011-06,Norwood Park East,251300,251500,252000,253600,251300,250300
2011-07,Norwood Park East,250300,251300,251500,252000,250300,247900
2011-08,Norwood Park East,247900,250300,251300,251500,247900,244900
2011-09,Norwood Park East,244900,247900,250300,251300,244900,240800
2011-10,Norwood Park East,240800,244900,247900,250300,240800,237900
2011-11,Norwood Park East,237900,240800,244900,247900,237900,238100
2011-12,Norwood Park East,238100,237900,240800,244900,238100,238500
2012-01,Norwood Park East,238500,238100,237900,240800,238500,235900
2012-02,Norwood Park East,235900,238500,238100,237900,235900,232800
2012-03,Norwood Park East,232800,235900,238500,238100,232800,232000
2012-04,Norwood Park East,232000,232800,235900,238500,232000,231700
2012-05,Norwood Park East,231700,232000,232800,235900,231700,230700
2012-06,Norwood Park East,230700,231700,232000,232800,230700,228700
2012-07,Norwood Park East,228700,230700,231700,232000,228700,227100
2012-08,Norwood Park East,227100,228700,230700,231700,227100,225500
2012-09,Norwood Park East,225500,227100,228700,230700,225500,224700
2012-10,Norwood Park East,224700,225500,227100,228700,224700,225200
2012-11,Norwood Park East,225200,224700,225500,227100,225200,226300
2012-12,Norwood Park East,226300,225200,224700,225500,226300,226700
2013-01,Norwood Park East,226700,226300,225200,224700,226700,228100
2013-02,Norwood Park East,228100,226700,226300,225200,228100,231600
2013-03,Norwood Park East,231600,228100,226700,226300,231600,236300
2013-04,Norwood Park East,236300,231600,228100,226700,236300,240800
2013-05,Norwood Park East,240800,236300,231600,228100,240800,245400
2013-06,Norwood Park East,245400,240800,236300,231600,245400,252100
2013-07,Norwood Park East,252100,245400,240800,236300,252100,260700
2013-08,Norwood Park East,260700,252100,245400,240800,260700,267900
2013-09,Norwood Park East,267900,260700,252100,245400,267900,270200
2013-10,Norwood Park East,270200,267900,260700,252100,270200,269700
