Date,ZillowNeighborhood,ARSON,ASSAULT,BATTERY,BURGLARY,CRIM SEXUAL ASSAULT,CRIMINAL DAMAGE,CRIMINAL TRESPASS,DECEPTIVE PRACTICE,GAMBLING,HOMICIDE,INTERFERENCE WITH PUBLIC OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR LAW VIOLATION,MOTOR VEHICLE THEFT,NARCOTICS,OBSCENITY,OFFENSE INVOLVING CHILDREN,OTHER NARCOTIC VIOLATION,OTHER OFFENSE,PROSTITUTION,PUBLIC PEACE VIOLATION,RITUALISM,ROBBERY,SEX OFFENSE,STALKING,THEFT,WEAPONS VIOLATION,PUBLIC INDECENCY,NON-CRIMINAL,NON-CRIMINAL (SUBJECT SPECIFIED),NON - CRIMINAL,CONCEALED CARRY LICENSE VIOLATION,HUMAN TRAFFICKING,ZHVI,TotalCrime
2012-10,River West,0,2,0,1,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,318000,16.0
2012-11,River West,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,321300,19.0
2012-12,River West,0,0,2,0,0,5,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,323400,22.0
2013-01,River West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,324100,8.0
2013-02,River West,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,323000,14.0
2013-03,River West,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,325700,11.0
2013-04,River West,0,1,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,334400,16.0
2013-05,River West,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,342700,14.0
2013-06,River West,0,1,0,0,0,1,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,345400,16.0
2013-07,River West,0,0,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,348800,17.0
2013-08,River West,0,0,6,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,354400,13.0
2013-09,River West,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,358100,11.0
2013-10,River West,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,359300,8.0
2013-11,River West,0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,359600,15.0
2013-12,River West,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,359500,7.0
2014-01,River West,0,1,3,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,359200,13.0
2014-02,River West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,359500,3.0
2014-03,River West,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,360000,16.0
2014-04,River West,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,358200,11.0
2014-05,River West,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,356000,13.0
2014-06,River West,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,357700,20.0
2014-07,River West,0,0,0,1,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,360600,12.0
2014-08,River West,0,0,3,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,361900,14.0
2014-09,River West,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,364200,11.0
2014-10,River West,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,368200,10.0
2014-11,River West,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,370500,11.0
2014-12,River West,0,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,370200,12.0
2015-01,River West,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,369800,5.0
2015-02,River West,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,371400,9.0
2015-03,River West,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,374600,6.0
2015-04,River West,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,377600,7.0
2015-05,River West,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,379500,6.0
2015-06,River West,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,379900,10.0
2015-07,River West,0,0,2,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,378900,10.0
2015-08,River West,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,377000,10.0
2015-09,River West,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,375900,6.0
2015-10,River West,0,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,377400,11.0
2015-11,River West,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,379400,11.0
2015-12,River West,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,381400,14.0
2016-01,River West,0,1,1,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,384400,14.0
2016-02,River West,0,0,1,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,386800,11.0
2016-03,River West,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,4,0,0,0,0,0,0,0,387300,10.0
2016-04,River West,0,1,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,388700,9.0
2016-05,River West,0,0,1,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393200,9.0
2016-06,River West,0,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,396100,12.0
2016-07,River West,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,396600,5.0
2016-08,River West,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,398900,11.0
2016-09,River West,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,402200,11.0
2016-10,River West,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,403500,9.0
2016-11,River West,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,404400,11.0
2016-12,River West,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,14,0,0,0,0,0,0,0,405700,21.0
2017-01,River West,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,407600,11.0
2017-02,River West,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,411400,14.0
2017-03,River West,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,415200,14.0
2017-04,River West,0,2,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,418700,13.0
2017-05,River West,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,422500,9.0
2017-06,River West,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,426000,8.0
2017-07,River West,0,2,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,428400,9.0
2017-08,River West,0,0,0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,430700,16.0
2017-09,River West,0,1,2,0,0,2,1,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,431900,14.0
2017-10,River West,0,0,2,1,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,433100,18.0
2017-11,River West,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,434200,9.0
2017-12,River West,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,433000,7.0
2018-01,River West,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,432400,4.0
2018-02,River West,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,434500,4.0
2018-03,River West,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,436600,10.0
2018-04,River West,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,436900,9.0
2018-05,River West,0,0,0,1,0,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,437700,21.0
2018-06,River West,0,1,3,1,0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,438900,15.0
2018-07,River West,0,0,1,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,439300,16.0
2018-08,River West,0,1,5,1,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,438800,15.0
2018-09,River West,0,2,3,0,0,1,2,5,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,438600,21.0
2018-10,River West,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,6,0,0,0,0,0,0,0,439400,17.0
2018-11,River West,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,5,0,0,0,0,0,0,0,441100,11.0
2018-12,River West,0,1,2,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,441400,14.0
2019-01,River West,0,0,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,441600,9.0
2019-02,River West,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,442700,13.0
2019-03,River West,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,441500,6.0
2019-04,River West,0,2,0,0,0,1,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,434700,21.0
2019-05,River West,0,0,2,0,1,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,426000,17.0
2019-06,River West,0,1,0,1,0,5,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,419300,13.0
2019-07,River West,0,2,1,1,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,416100,20.0
2019-08,River West,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,414900,9.0
2019-09,River West,0,0,0,3,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,415000,12.0
2001-01,Sauganash,0,0,1,5,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,299000,27.0
2001-02,Sauganash,0,0,1,1,0,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,301200,15.0
2001-03,Sauganash,0,0,3,2,0,2,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,303300,22.0
2001-04,Sauganash,0,3,1,2,0,5,0,3,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,1,0,0,4,0,0,0,0,0,0,0,305200,23.0
2001-05,Sauganash,0,1,3,0,0,8,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,1,0,0,1,0,10,0,0,0,0,0,0,0,307100,31.0
2001-06,Sauganash,0,1,3,8,0,2,1,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,1,0,0,11,0,0,0,0,0,0,0,308800,35.0
2001-07,Sauganash,0,2,7,2,0,4,0,4,0,0,0,0,1,0,2,2,0,0,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,0,310600,44.0
2001-08,Sauganash,0,2,3,2,0,6,0,8,0,0,0,0,1,0,5,0,0,0,0,5,0,0,0,1,0,0,12,0,0,0,0,0,0,0,312400,45.0
2001-09,Sauganash,0,1,4,4,0,4,2,2,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,1,0,0,7,0,0,0,0,0,0,0,314200,32.0
2001-10,Sauganash,0,4,1,4,0,7,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,316200,31.0
2001-11,Sauganash,0,1,2,2,1,4,1,5,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1,0,0,6,0,0,0,0,0,0,0,318100,30.0
2001-12,Sauganash,0,0,1,2,0,5,1,4,0,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,0,0,0,320300,22.0
2002-01,Sauganash,0,2,2,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,5,1,0,0,0,0,0,0,322800,23.0
2002-02,Sauganash,0,0,4,4,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,325500,22.0
2002-03,Sauganash,0,3,0,6,0,7,0,1,0,0,0,0,0,0,1,1,0,0,0,7,0,0,0,0,1,0,4,0,0,0,0,0,0,0,328200,31.0
2002-04,Sauganash,0,2,2,3,0,10,0,1,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,0,0,0,13,0,0,0,0,0,0,0,330800,39.0
2002-05,Sauganash,0,0,3,3,0,10,1,3,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,11,1,0,0,0,0,0,0,333300,36.0
2002-06,Sauganash,0,0,3,3,0,5,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,335700,24.0
2002-07,Sauganash,1,1,6,5,0,4,1,5,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,338100,36.0
2002-08,Sauganash,0,0,3,7,0,7,1,1,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,340500,38.0
2002-09,Sauganash,0,2,3,2,0,4,0,5,0,0,0,0,0,0,2,1,0,0,0,4,0,0,0,1,0,0,10,0,0,0,0,0,0,0,343000,34.0
2002-10,Sauganash,0,0,7,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,12,1,0,0,0,0,0,0,345300,37.0
2002-11,Sauganash,0,2,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7,0,0,0,0,0,0,0,348500,24.0
2002-12,Sauganash,0,1,3,3,0,3,0,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,351900,23.0
2003-01,Sauganash,0,1,0,3,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,354000,23.0
2003-02,Sauganash,0,0,2,1,0,8,0,2,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,1,1,0,6,0,0,0,0,0,0,0,354900,27.0
2003-03,Sauganash,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,355900,8.0
2003-04,Sauganash,0,1,1,2,0,12,0,2,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,356800,28.0
2003-05,Sauganash,0,0,4,2,0,5,0,2,0,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,358000,28.0
2003-06,Sauganash,0,1,2,4,0,2,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,359400,20.0
2003-07,Sauganash,0,0,2,6,0,11,1,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,17,0,0,0,0,0,0,0,361500,43.0
2003-08,Sauganash,0,1,1,5,0,13,0,0,0,0,0,0,0,0,2,5,0,0,0,2,0,0,0,1,0,1,11,0,0,0,0,0,0,0,364100,42.0
2003-09,Sauganash,0,2,6,3,0,4,1,0,1,0,0,0,0,0,2,1,0,0,0,2,0,0,0,0,0,1,8,0,0,0,0,0,0,0,367400,31.0
2003-10,Sauganash,0,2,0,1,0,3,0,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,370900,16.0
2003-11,Sauganash,0,1,3,1,0,3,1,3,0,0,0,0,0,0,5,0,0,0,0,2,0,0,0,1,1,0,7,0,0,0,0,0,0,0,374300,28.0
2003-12,Sauganash,0,2,2,3,0,8,0,4,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,377500,36.0
2004-01,Sauganash,0,1,5,3,1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,380700,24.0
2004-02,Sauganash,0,0,3,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,384000,15.0
2004-03,Sauganash,0,0,3,2,0,5,1,1,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,387800,28.0
2004-04,Sauganash,0,2,3,3,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,0,0,0,392200,30.0
2004-05,Sauganash,0,1,2,1,0,3,1,2,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,396900,18.0
2004-06,Sauganash,0,1,3,1,0,4,1,6,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,401900,28.0
2004-07,Sauganash,0,1,0,3,0,3,3,6,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,1,0,0,14,0,0,0,0,0,0,0,406800,39.0
2004-08,Sauganash,0,0,4,3,0,9,0,0,0,0,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,15,0,0,0,0,0,0,0,411200,37.0
2004-09,Sauganash,0,2,1,4,0,8,2,0,0,0,0,0,0,1,0,1,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,415200,34.0
2004-10,Sauganash,0,2,3,2,0,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,419000,28.0
2004-11,Sauganash,0,0,1,5,0,7,1,3,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,8,0,0,0,0,0,0,0,422200,30.0
2004-12,Sauganash,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,425200,15.0
2005-01,Sauganash,0,1,0,2,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,428300,15.0
2005-02,Sauganash,0,0,1,2,0,4,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,431500,21.0
2005-03,Sauganash,0,1,0,2,0,4,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,13,0,0,0,0,0,0,0,434900,25.0
2005-04,Sauganash,0,1,4,4,0,10,0,2,0,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,11,0,0,0,0,0,0,0,439200,38.0
2005-05,Sauganash,0,5,4,4,0,14,0,1,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,18,0,0,0,0,0,0,0,444600,54.0
2005-06,Sauganash,0,1,1,6,0,11,2,2,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,16,0,0,0,0,0,0,0,450700,45.0
2005-07,Sauganash,0,1,2,4,0,5,2,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,3,0,0,18,0,0,0,0,0,0,0,456800,41.0
2005-08,Sauganash,0,1,4,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,1,0,0,9,0,0,0,0,0,0,0,462000,32.0
2005-09,Sauganash,0,1,2,2,1,10,1,3,0,0,0,0,0,0,3,0,0,0,0,5,0,1,0,1,0,0,21,0,0,0,0,0,0,0,466300,51.0
2005-10,Sauganash,0,1,1,1,0,11,0,3,0,0,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,0,0,0,470000,34.0
2005-11,Sauganash,0,0,4,1,0,3,2,3,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,14,0,0,0,0,0,0,0,473100,31.0
2005-12,Sauganash,0,1,1,2,0,3,0,3,0,0,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,476200,22.0
2006-01,Sauganash,0,2,1,0,0,14,2,1,0,0,0,0,0,0,1,4,0,0,0,2,0,0,0,0,0,0,9,0,0,0,0,0,0,0,479500,36.0
2006-02,Sauganash,0,1,2,3,0,5,1,2,0,0,0,0,0,0,2,6,0,0,0,3,0,1,0,0,0,0,6,0,0,0,0,0,0,0,483100,32.0
2006-03,Sauganash,0,1,2,2,0,7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,486400,22.0
2006-04,Sauganash,0,1,3,1,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,488700,33.0
2006-05,Sauganash,0,2,5,1,0,9,0,1,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,489300,32.0
2006-06,Sauganash,0,3,3,3,0,6,1,2,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,488300,32.0
2006-07,Sauganash,0,2,1,0,0,11,0,0,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,2,0,0,7,0,0,0,0,0,0,0,486300,31.0
2006-08,Sauganash,0,0,1,0,0,3,0,3,0,0,0,0,0,1,1,1,0,0,0,4,0,1,0,0,0,0,12,0,0,0,0,0,0,0,484700,27.0
2006-09,Sauganash,0,2,5,2,0,11,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,9,0,0,0,0,0,0,0,484500,35.0
2006-10,Sauganash,0,1,3,1,0,6,0,3,0,0,0,0,0,0,2,1,0,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,485600,26.0
2006-11,Sauganash,0,3,1,1,0,6,0,0,0,0,0,0,0,0,1,2,0,1,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,486700,25.0
2006-12,Sauganash,0,0,2,5,0,11,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,487400,27.0
2007-01,Sauganash,0,0,2,1,0,1,1,1,0,0,0,0,0,0,2,1,0,0,1,5,0,0,0,0,0,0,12,0,0,0,0,0,0,0,488000,27.0
2007-02,Sauganash,0,0,2,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,488400,15.0
2007-03,Sauganash,0,2,3,2,0,2,0,3,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,488400,28.0
2007-04,Sauganash,0,0,2,5,0,4,1,1,0,0,0,0,0,0,1,4,0,1,0,2,0,0,0,2,0,0,10,0,0,0,0,0,0,0,488200,33.0
